applaud	[ə'plɔ:d]	pljeskati, odobravati
applause	[ə'plɔ:z]	aplauz, pljesak
apple	['æpl]	jabuka
applicable	[ə'plɪkəbl]	pogodan
applicant	['æplɪkənt]	molitelj
application	[æplɪ'keɪʃən]	molba
apply	[ə'plaɪ]	primeniti
appoint	[ə'pɔɪnt]	odrediti, postaviti
appointment	[ə'pɔɪntmənt]	imenovanje, zaposlenje, sastanak
appraise	[ə'preɪz]	oceniti, proceniti
appreciate	[ə'pri:ʃɪeɪt]	ceniti, poštovati
appreciation	[əpri:ʃɪ'eɪʃən]	poštovanje, priznavanje vrednosti
apprehend	[æprɪ'hənd]	uhvatiti (prestupnika), shvatiti
apprehensible	[æprɪhensəbəl]	shvatljiv, pojmljiv
apprehension	[æprɪ'hənʃən]	hapšenje, shvatanje
apprehensive	[æprɪ'hənsɪv]	zabrinut, pojmljiv
apprentice	[ə'prəntɪs]	šegrt, pomoćnik
approach	[ə'prəutʃ]	prići, pristupiti
appropriate	[adj ə'prəuprɪɪt; verb ə'prəuprɪeɪt]	prikladan, odgovarajući
approval	[ə'pru:vəl]	odobrenje, pristanak
approve	[ə'pru:v]	odobriti, dokazati
approximate	[adj ə'prɔksɪmɪt; verb ə'prɔksɪmeɪt]	približan, sličan, približiti se (u vrednosti)
approximately	[ə'prɔksɪmɪtli]	približno, otprilike
approximation	[ə'prɔksɪ'meɪʃən]	približavanje (u vrednosti)
 


apricot	['eɪprɪkɔt]	kajsija
April	['eɪprəl]	april
apron	['eɪprən]	kecelja
apt	[æpt]	pogodan, prikladan
aptitude	['æptɪtju:d]	sklonost, sposobnost
aquarelle	[ækwərel]	akvarel, vodene boje
aquarium	[ə'kwɛərɪəm]	akvarij
aqueduct	['ækwɪdʌkt]	vodovod (starinski)
arabesque	[ærəbesk]	arabeska, slikarija (ukrasna slova)
arable	['ærəbl]	plodan, obradiv
arbiter	['ɑ:bɪtə(r)]	sudija
arc	[ɑ:rk]	luk (geometr.), svod
arch	[ɑ:rtʃ]	luk (gradjev.)
archaeological	[ɑ:kɪə'lɔdʒɪkl]	arheološki
archaeologist	[ɑ:kɪ'ɔlədʒɪst]	arheolog
archaeology	[ɑ:kɪ'ɔlədʒi]	arheologija
archaic	[ɑ:'keɪɪk]	zastareo, starinski
archbishop	[ɑ:tʃ'bɪʃəp]	nadbiskup (crkveni)
archduke	[ɑ:rtʃdu:k]	nadvojvoda (titula)
archeological	[ɑ:rki:əƱlɑ:dʒɪkəl]	arheološki
archeologist	[ɑ:rki:əƱləƱdʒɪst]	arheolog
archeology	[ɑ:rki:əƱlɔ:gi:]	arheologija
archer	[ɑ:rtʃə(r)]	strelac (strelom)
archery	['ɑ:tʃəri]	streličarstvo (sport)
archipelago	[ɑ:kɪ'pəlɪgəu]	arhipelag (skupina ostrva)
architect	['ɑ:kɪtəkt]	arhitekt
architecture	['ɑ:kɪtəktʃə(r)]	arhitektura
archival	[ɑ:rkaɪvəl]	arhivski
archives	['ɑ:kaɪvz]	arhiva
archivist	['ɑ:kɪvɪst]	arhivator (službenik)
arctic	[ɑ:rktɪk]	arktički, severni, polarni
ardent	['ɑ:dənt]	vatren, strastven
ardor	[ɑ:rdə(r)]	zanos, gorljivost
ardour	['ɑ:də(r)]	zanos, gorljivost
arduous	['ɑ:djuəs]	energičan, strm, vrletan
are	[ɑ:r]	sam, smo,ste, su
area	['ɛərɪə]	ravan prostor, sfera
arena	[ə'ri:nə]	arena, poprište
argue	['ɑ:gju:]	raspravljati, prepirati se
argument	['ɑ:gjumənt]	dokaz,rasprava
argumentation	[ɑ:rgjəmenteɪʃən]	obrazlaganje
 


arid	['ærɪd]	neplodan, suv
aridity	[ə'rɪdɪti]	jalovost, praznina
arise	[ə'raɪz]	dici se, pojaviti se
aristocracy	[ærɪs'tɔkrəsi]	plemstvo
aristocrat	['ærɪstəkræt]	plemić
aristocratic	[ærɪstə'krætɪk]	aristokratski, plemenitaški
arithmetic	[ə'rɪθmətɪk]	aritmetika (deo matemat.)
ark	[ɑ:rk]	veliki čamac, arka, kovčeg
arm	[ɑ:rm]	ruka, oružje
armament	[ɑ:rməmənt]	naoružanje, vojna sila
armchair	['ɑ:mtʃɛə(r)]	fotelja
armistice	['ɑ:mɪstɪs]	primirje, prekid borbe
armour	['ɑ:mə(r)]	oklop
armpit	['ɑ:mpɪt]	pazuh
army	['ɑ:mi]	vojska
aroma	[ə'rəumə]	miris
aromatic	[ærə'mætɪk]	aromatičan, mirisan
around	[ə'raund]	okolo, oko
arouse	[ə'rauz]	potaknuti, pobuditi
arrange	[ə'reɪndʒ]	srediti, poredati
arrangement	[ə'reɪndʒmənt]	raspored, pripreme
array	[ə'reɪ]	rasporediti
arrest	[ə'rəst]	uhapsiti
arrival	[ə'raɪvl]	dolazak
arrive	[ə'raɪv]	doći, doputovati
arrogance	['ærəgəns]	bahatost, drskost
arrogant	['ærəgənt]	bahat, nadut
arrow	['ærəu]	strela
arsenal	['ɑ:sɪnl]	oružnica,arsenal
arson	['ɑ:sn]	zlonamerna paljevina
art	[ɑ:rt]	umetnost
artery	['ɑ:təri]	arterija
artful	['ɑ:tful]	dosetljiv, lukav
arthritis	[ɑ:'θraɪtɪs]	arthritis (bolest)
article	['ɑ:tɪkl]	članak, pasus
articulate	[adj ɑ:'tɪkjulɪt;verb ɑ:'tɪkjuleɪt]	jasno izgovoriti
artificial	[ɑ:tɪ'fɪʃəl]	veštački, umetni
artillery	[ɑ:'tɪləri]	artiljerija
artisan	['ɑ:tɪzæn]	zanatlija, obrtnik
artist	['ɑ:tɪst]	umetnik
artistic	[ɑ:'tɪstɪk]	umetnički
 


as	[æz]	kao
ascend	[ə'sənd]	uspinjati se, izdizati se
ascendancy	[ə'səndənsi]	premoć, prednost
ascension	[ə'sənʃən]	uspinjanje
ascertain	[æsə'teɪn]	ustanoviti, shvatiti
ascetic	[ə'sətɪk]	asketski, isposnički
asceticism	[ə'sətɪsɪzəm]	isposništvo
ascribe	[ə'skraɪb]	pripisati (nekom)
ash	[æʃ]	pepeo, jasen (drvo)
ashamed	[ə'ʃeɪmd]	postiđen
ashen	['æʃən]	bled (od straha)
aside	[ə'saɪd]	ustranu, odvojeno
ask	[æsk]	pitati
askew	[ə'skju:]	ukoso, postrance
asleep	[ə'sli:p]	usnuo, zaspao
aspect	['æspəkt]	položaj, izgled
asphalt	['æsfælt]	asfalt
aspirant	[æspɜ:rənt]	kandidat
aspiration	[æspəreɪʃən]	težnja, želja
aspire	[əs'paɪə(r)]	težiti (nečemu)
aspirin	['æsprɪn]	aspirin (lek)
ass	[æs]	magarac, glupan
assail	[ə'seɪl]	navaliti, napasti
assassin	[ə'sæsɪn]	ubica
assassinate	[ə'sæsɪneɪt]	ubiti, izvršiti ubistvo
assassination	[əsæsɪ'neɪʃən]	ubistvo
assault	[ə'sɔ:lt]	napad, juriš
assemble	[ə'səmbl]	sakupiti se
assembly	[ə'səmbli]	skupština, sastanak
assent	[ə'sənt]	pristanak, odobrenje
assert	[ə'sɜ:t]	tvrditi
assertion	[ə'sɜ:ʃən]	tvrdnja
assertive	[ə'sɜ:tɪv]	jasan
assess	[ə'səs]	oceniti, odmeriti
asset	['æsət]	doprinos, pomoć
assign	[ə'saɪn]	odrediti, doznačiti
assignment	[ə'saɪnmənt]	deo posla, zadatak
assimilate	[ə'sɪmɪleɪt]	izjednačiti, približiti
assimilation	[əsɪmɪ'leɪʃən]	usvajanje, upijanje
assist	[ə'sɪst]	pomoći, sudelovati
assistance	[ə'sɪstəns]	pomoć
assistant	[ə'sɪstənt]	pomoćnik
 


associate	[noun, adj ə'səuʃɪɪt;verb ə'səuʃɪeɪt]	udružiti, spojiti, drug, kompanjon
association	[əsəusɪ'eɪʃən]	udruženje, spoj
assort	[əsɔ:(r)t]	svrstati, rasporediti
assortment	[ə'sɔ:tmənt]	izbor, zaliha robe
assuage	[ə'sweɪdʒ]	umiriti, stišati
assume	[ə'sju:m]	pretpostaviti, poprimiti
assumption	[ə'sʌmpʃən]	pretpostavka
assurance	[ə'ʃuərəns]	uveravanje, jemstvo
assure	[ə'ʃuə(r)]	uveravati, obećavati
asterisk	['æstərɪsk]	zvezdica (štamparski znak)
asteroid	['æstərɔɪd]	asteroid (nebesko telo)
asthma	['æsmə]	astma (bolest)
asthmatic	[æs'mætɪk]	astmatičan
astir	[ə'stɜ:(r)]	u pokretu, nemiran
astonish	[ə'stɔnɪʃ]	začuditi, zbuniti
astonishing	[ə'stɔnɪʃɪŋ]	zadivljujući, divan
astonishment	[ə'stɔnɪʃmənt]	zapanjenost
astound	[ə'staund]	zaprepastiti
astray	[ə'streɪ]	zaveden, koji zastrani
astrologer	[əs'trɔlədʒə(r)]	astrolog
astrologic	[æstrəƱlɑ:dʒɪk]	astrološki
astrology	[əs'trɔlədʒi]	astrologija
astronaut	['æstrənɔ:t]	astronaut
astronomer	[əs'trɔnəmə(r)]	astronom
astronomic	[æstrəƱnəƱmɪk]	astronomski
astronomy	[əs'trɔnəmi]	astronomija
astute	[əs'tju:t]	bistar, lukav
asunder	[ə'sʌndə(r)]	odvojeno, iskidano
asylum	[ə'saɪləm]	azil, sklonište
asymmetric	[eɪsɪmetrɪk]	nesimetričan, nejednakih strana
asymmetry	[eɪsɪmɪtri:]	nesimetričnost
at	[æt]	kod, uz
atheism	['eɪθɪɪzəm]	bezboštvo, ateizam
atheist	['eɪθɪɪst]	bezbožnik
atheistic	[eɪθi:ɪstɪk]	ateistički, bezbožnički
athlete	['æθli:t]	atletičar
athletic	[æθ'lətɪk]	atletski
athletics	[æθ'lətɪks]	atletika
atlas	['ætləs]	atlas
atmosphere	['ætməsfɪə(r)]	atmosfera
 


atmospheric	[ætməs'fərɪk]	atmosferski
atom	['ætəm]	atom
atomic	[ə'tɔmɪk]	atomski
atone	[ə'təun]	okajati, nadoknaditi
atonement	[ə'təunmənt]	kajanje, okajavanje greha
atop	[ətɑ:p]	na vrhu
atrocious	[ə'trəuʃəs]	užasan, okrutan
atrocity	[ə'trɔsɪti]	užas
attach	[ə'tætʃ]	pridodati, pričvrstiti
attachment	[ə'tætʃmənt]	dodatak
attack	[ə'tæk]	napasti, napad
attacker	[ə'tækə(r)]	napadač
attain	[ə'teɪn]	postići, uspeti
attempt	[ə'təmpt]	pokušaj
attend	[ə'tənd]	negovati, prisustvovati
attendance	[ə'təndəns]	prisustvo, služba, pratnja
attendant	[ə'təndənt]	pomoćnik, pratilac
attention	[ə'tənʃən]	pažnja
attentive	[ə'təntɪv]	pažljiv, oprezan
attenuate	[ə'tənjueɪt]	otanjiti, oslabiti
attest	[ə'təst]	posvedočiti, potvrditi
attestation	[ætesteɪʃən]	dokaz, potvrda
attic	['ætɪk]	potkrovlje
attire	[ə'taɪə(r)]	odelo, nošnja
attitude	['ætɪtju:d]	stav, stanovište
attorney	[ə'tɜ:ni]	advokat
attract	[ə'trækt]	privlačiti, mamiti pažnju
attraction	[ə'trækʃən]	privlačnost
attractive	[ə'træktɪv]	privlačan
attribute	[noun 'ætrɪbju:t;verb ə'trɪbju:t]	osobina, pripisati
attune	[ətu:n]	uskladiti, prilagoditi
auburn	['ɔ:bən]	kestenjast (crvenosmeđa boja)
auction	['ɔ:kʃən]	aukcija, licitacija
audacious	[ɔ:'deɪʃəs]	smeo, drzak
audacity	[ɔ:'dæsɪti]	smelost, drskost
audibility	[ɔ:daɪbɪlɪti:]	čujnost
audible	['ɔ:dɪbl]	čujan
audience	['ɔ:dɪəns]	publika, slušaoci
audition	[ɔ:'dɪʃən]	audicija, pretstavljanje
auditor	['ɔ:dɪtə(r)]	finansijski inspector, nadzornik
augment	[ɔ:g'mənt]	povećanje, uvećanje
 


augmentation	[ɔ:gmenteɪʃən]	povećavanje
augur	['ɔ:gə(r)]	predskazivati
August	['ɔ:gəst]	avgust
aunt	[ænt]	tetka, ujna
aura	['ɔ:rə]	aura, okruženje
auspicious	[ɔ:s'pɪʃəs]	povoljan, koji daje nadu
austere	[ɔs'tɪə(r)]	krut, strog
austerity	[ɔs'tərɪti]	nemaština
authentic	[ɔ:'θəntɪk]	istinit, pravi
authenticate	[ɔ:'θəntɪkeɪt]	overiti, potvrditi
author	['ɔ:θə(r)]	pisac, osnivač
authoritative	[ɔ:'θɔrɪtətɪv]	autoritativan, komandujući
authority	[ɔ:'θɔrɪti]	vlast, ovlašćenje
authorize	['ɔ:θəraɪz]	ovlastiti, dozvoliti
authorship	['ɔ:θəʃɪp]	autorstvo
autobiography	[ɔ:təbaɪ'ɔgrəfi]	autobiografija
autocracy	[ɔ:tɑ:krəsi:]	samovlašće
autocrat	[ɔ:təkræt]	samodržac, autokrat
autograph	['ɔ:təgrɑ:f]	potpis, autogram (poznatih)
automatic	[ɔ:tə'mætɪk]	automatski
automobile	['ɔ:təməbi:l]	automobil
autonomous	[ɔ:'tɔnəməs]	nezavisan, autonoman
autonomy	[ɔ:'tɔnəmi]	autonomija, nezavisnost
autumn	['ɔ:təm]	jesen
auxiliary	[ɔ:g'zɪlɪəri]	pomoćni
avail	[ə'veɪl]	prednost, korist
available	[ə'veɪləbl]	dostupan, raspoloživ
avalanche	['ævəlɑ:nʃ]	lavina, odron
avarice	['ævərɪs]	pohlepa
avaricious	[ævə'rɪʃəs]	pohlepan, škrt
avenge	[ə'vəndʒ]	osvetiti se
avenger	[əvendʒə(r)]	osvetnik
avenue	['ævənju:]	široka ulica, drvored
average	['ævərɪdʒ]	prosečan
aversion	[ə'vɜ:ʃən]	odbojnost, antipatija
avert	[ə'vɜ:t]	odvratiti, sprečiti
aviation	[eɪvɪ'eɪʃən]	avijacija
avidity	[əvɪdɪti:]	pohlepa, lakomost
avoid	[ə'vɔɪd]	izbeći
avoidance	[ə'vɔɪdəns]	izbegavanje
avouch	[əvaƱtʃ]	tvrditi, jemčiti
 


await	[ə'weɪt]	čekati
awake	[ə'weɪk]	budan
awaken	[əweɪkən]	razbuditi, pobuditi (osećaje)
award	[əwɔ:(r)d]	nagraditi
aware	[ə'wɛə(r)]	svestan
awareness	[ə'wɛə(r)nɪs]	svrst (o nečemu), pažnja
away	[ə'weɪ]	udaljen, dalje
awe	[ɔ:]	strah, strahopoštovanje
awesome	['ɔ:səm]	strašan, divan
awful	['ɔ:fəl]	strasan, ruzan
awkward	['ɔ:kwəd]	nezgrapan, nespretan
awl	[ɔ:l]	šilo
awry	[ə'raɪ]	nakrivo, pogrešno
axe	[æks]	sekira
axis	['æksɪs]	osovina (geometr.)
axle	['æksl]	osovina (tockovi)
babble	['bæbl]	brbljati
baby	['beɪbi]	beba
babyish	['beɪbɪɪʃ]	detinjast
bachelor	['bætʃələ(r)]	neženja, dipl.student
back	[bæk]	nazad, leđa
backbone	['bækbəun]	kičma
background	['bækgraund]	pozadina
backward	['bækwəd]	prema nazad, nazad
backwards	['bækwədz]	nazad, unazad
backyard	[bæk'jɑ:d]	dvorište iza kuće
bacon	['beɪkən]	slanina
bacteria	[bæk'tɪərɪə]	bakterije
bad	[bæd]	loš, zao
badge	[bædʒ]	značka
badger	['bædʒə(r)]	jazavac
badly	['bædli]	gadno, opasno
badminton	['bædmɪntən]	badminton
baffle	['bæfl]	zbuniti, prevariti
bag	[bæg]	torba
baggage	['bægɪdʒ]	prtljag
bagpipe	[bægpaɪp]	gajde
bail	[beɪl]	jemstvo, kaucija
bait	[beɪt]	namamiti, mamac
bake	[beɪk]	peći
baker	['beɪkə(r)]	pekar
bakery	['beɪkəri]	pekara
 


balance	['bæləns]	vaga, ravnoteza
balcony	['bælkəni]	terasa, balkon
bald	[bɔ:ld]	ćelav
baldness	['bɔ:ldnɪs]	ćelavost
bale	[beɪl]	zavežljaj, zlo
baleful	['beɪlful]	zlokoban, opak
ball	[bɔ:l]	lopta
ballad	['bæləd]	narodna pesma
ballerina	[bælə'ri:nə]	balerina
ballet	['bæleɪ]	balet
balloon	[bə'lu:n]	balon
balm	[bɑ:m]	balzam
bamboo	[bæm'bu:]	bambus
bamboozle	[bæm'bu:zl]	zbuniti
ban	[bæn]	zabraniti
banal	[bə'nɑ:l]	običan,svakodnevni
banana	[bə'nɑ:nə]	banana
band	[bænd]	veza, banda, orkestar
bandage	['bændɪdʒ]	zavoj, povoj
bandit	['bændɪt]	razbojnik
bang	[bæŋ]	lupiti
banish	['bænɪʃ]	proterati, kazniti
banjo	['bændʒəu]	bendžo, gitara
bank	[bæŋk]	banka, bedem, nasip
banker	['bæŋkə(r)]	bankar
banknote	['bæŋknəut]	novčanica (papirna)
bankrupt	['bæŋkrʌpt]	bankrotirati
banner	['bænə(r)]	transparent, zastava
banquet	['bæŋkwɪt]	banket, velika gozba
banter	['bæntə(r)]	zadirkivati, dražiti
baptism	['bæptɪzəm]	krštenje
baptize	[bæp'taɪz]	krstiti
bar	[bɑ:r]	šipka, motka, komad
barbarian	[bɑ:rberi:ən]	varvarin
barbaric	[bɑ:'bærɪk]	varvarski
barbecue	['bɑ:bɪkju:]	roštilj
barbed wire	[bɑ:rbd'waɪə(r)]	bodljikava žica
barber	['bɑ:bə(r)]	brijač, brica
bare	[bɛə(r)]	go, neodeven
barefaced	['bɛə(r)feɪst]	bestidan, otvoren
barefoot	['bɛə(r)fut]	bos
barely	['bɛə(r)li]	jedva, bedno
 


bargain	['bɑ:gɪn]	pogodba, cenjkati se
barge	[bɑ:rdʒ]	barža, teretni brod (plitkog gaza)
bark	[bɑ:rk]	kora, lajati
barkeeper	[bɑ:rki:pə(r)]	gostioničar, barmen
barley	['bɑ:li]	ječam
barmaid	['bɑ:meɪd]	konobarica, šankerica
barman	['bɑ:mən]	šanker
barn	[bɑ:rn]	ambar
barnyard	[bɑ:rnjɑ:rd]	seljačko dvorište
barometer	[bə'rɔmɪtə(r)]	barometer (merač atmosferskog pritiska)
barracks	['bærəks]	kasarna
barrel	['bærəl]	bačva, cev, trup
barren	['bærən]	jalov, neplodan
barricade	[bærɪ'keɪd]	barikada, zapreka
barrier	['bærɪə(r)]	prepreka, rampa
barrow	['bærəu]	kolica (selo)
bartender	['bɑ:təndə(r)]	šanker
barter	['bɑ:tə(r)]	trampiti, trgovati
basal	[beɪsəl]	osnovni, temeljni
base	[beɪs]	temelj, osnov
baseball	['beɪsbɔ:l]	bejzbol (sport)
baseless	[beɪslɪs]	neosnovan
basement	['beɪsmənt]	podrum
bash	[bæʃ]	lupiti
bashfull	['bæʃfƱl]	sramežljiv
basic	['beɪsɪk]	osnovni
basis	['beɪsɪs]	osnova, temelj
bask	[bæsk]	sunčati se
basket	['bɑ:skɪt]	korpa
basketball	['bɑ:skɪtbɔ:l]	košarka
bastard	['bɑ:stəd]	kopile
bastion	['bæstɪən]	bedem
bat	[bæt]	šišmiš, palica
batch	[bætʃ]	grupa, gomila /ljudi)
bath	[bæθ]	kupanje
bathe	[beɪð]	kupati se
bathroom	['bɑ:θrum]	kupatilo
bath-tub	[bæθtʌb]	kada
baton	['bætən]	palica
batter	['bætə(r)]	tući, udarati
battery	['bætəri]	baterija
battle	['bætl]	bitka
 


battlefield	['bætlfi:ld]	bojno polje
battleground	[bætlgraƱnd]	bojište
bawl	[bɔ:l]	vikati, kukati, tuliti
bay	[beɪ]	zaliv
bayonet	['beɪənɪt]	bajonet (nož na pušci)
be	[bi:]	biti
beach	[bi:tʃ]	plaža, obala
beacon	['bi:kən]	svetionik
bead	[bi:d]	kuglica, zrno
beak	[bi:k]	kljun
beam	[bi:m]	greda, zraka, zračiti
bean	[bi:n]	pasulj
bear	[ber]	medved, nositi (ne odecu)
bearable	['bɛərəbl]	podnošljiv
beard	[bɪrd]	brada
bearer	['bɛərə(r)]	nosač
beast	[bi:st]	zver
beat	[bi:t]	tući, udarati
beautiful	['bju:tɪful]	lep
beauty	['bju:ti]	lepota
beaver	['bi:və(r)]	dabar
because	[bɪ'kɔz]	jer, zato
beckon	['bekən]	kimnuti, namignuti
become	[bɪ'kʌm]	postati
bed	[bed]	krevet
bedazzle	[bɪdæzəl]	opčiniti, smesti
bedclothes	['bədkləuðz]	posteljina
bedevil	[bɪ'dəvl]	začarati, smesti
bedlam	['bədləm]	ludnica
bedraggled	[bɪ'drægld]	neuredan, prljav
bedridden	['bədrɪdn]	bolestan u krevetu
bedroom	['bədrum]	spavaća soba
bee	[bi:]	pčela
beech	[bi:tʃ]	bukva
beef	[bi:f]	govedina
beehive	['bi:haɪv]	košnica (za pčele)
beer	[biə(r)]	pivo
beet	[bi:t]	repa
beetle	['bi:tl]	bubamara (insekt tvrdokrilac)
beetroot	['bi:tru:t]	cvekla
befall	[bɪ'fɔ:l]	zadesiti, snaći
before	[bɪ'fɔ:(r)]	pre
 


beg	[beg]	moliti, prositi
beggar	['bəgə(r)]	prosjak
begin	[bɪ'gɪn]	početi
beginner	[bɪ'gɪnə(r)]	početnik
beginning	[bɪ'gɪnɪŋ]	početak
behalf	[bɪ'hɑ:f]	korist, prednost
behave	[bɪ'heɪv]	ponašati se
behaviour	[bɪ'heɪvjə(r)]	ponašanje
behind	[bɪ'haɪnd]	iza
belch	[beltʃ]	podrigivanje, kuljanje
belief	[bɪ'li:f]	verovanje
believe	[bɪ'li:v]	verovati
bell	[bel]	zvono
belligerent	[bɪ'lɪdʒərənt]	zaraćena strana
bellow	['bələu]	rika, mukanje
bellows	['bələuz]	kovački meh, duvaljka
belly	['bəli]	trbuh
belong	[bɪ'lɔŋ]	pripadati
belongings	[bɪ'lɔŋɪŋz]	imovina, vlasnistvo
below	[bɪ'ləu]	dole, niže
belt	[belt]	pojas, kajiš
bench	[bentʃ]	klupa
bend	[bend]	saviti, krivina
beneath	[bɪ'ni:θ]	ispod
benefaction	[benəfækʃən]	dobročinstvo
benefactor	['bənɪfæktə(r)]	dobrotvor
benefit	['bənɪfɪt]	korist, potpora
benign	[bɪ'naɪn]	dobroćudan, neopasan
bereave	[bɪri:v]	oteti, lišiti
berry	['bəri]	bobica, zrno, jagoda
berth	[bɜ:(r)θ]	brodski ležaj, kabina
beseech	[bɪ'si:tʃ]	moliti, preklinjati
beside	[bɪ'saɪd]	uz, do, kraj
besides	[bɪ'saɪdz]	osim toga, inače
besiege	[bɪ'si:dʒ]	opkoliti, opsedati
best	[best]	naj bolji
bestial	['bəstɪəl]	zverski
bestow	[bɪ'stəu]	dati, podariti
bet	[bet]	kladiti se, oklada
betray	[bɪ'treɪ]	izdati
better	['bətə(r)]	bolji
between	[bɪ'twi:n]	između
 


beware	[bɪ'wɛə(r)]	čuvaj se
bewilder	[bɪwɪldə(r)]	zbuniti, smesti
bewilderment	[bɪwɪldɜ:(r)mənt]	zbunjenost, smetenost
beyond	[bɪ'jɔnd]	preko, s one strane
Bible	['baɪbl]	Biblija
biblical	['bɪblɪkl]	biblijski
bibliography	[bɪblɪ'ɔgrəfi]	bibliografija (popis upotrebljenih knjiga)
bicycle	['baɪsɪkl]	bicikl
bid	[bɪd]	ponuditi
bifurcate	[baɪfɜ:(r)keɪt]	račvati se
big	[bɪg]	velik
bike	[baɪk]	bicikl
bilateral	[baɪ'lætərl]	obostran, dvostran
bile	[baɪl]	žuč, gorčina
bill	[bɪl]	račun
billboard	['bɪlbɔ:d]	bilbord, velika oglasna tabla
billiards	['bɪljədz]	bilijar
billion	['bɪljən]	milijarda (hiljadu miliona)
billow	['bɪləu]	nadimati se, lebdeti
bin	[bɪn]	kanta (za smeće)
bind	[baɪnd]	vezati, učvrstiti
binoculars	[bɪ'nɔkjuləz]	dvogled
biography	[baɪ'ɔgrəfi]	biografija
biological	[baɪə'lɔdʒɪkl]	biološki
biology	[baɪ'ɔlədʒi]	biologija
birch	[bɜ:(r)tʃ]	breza
bird	[bɜ:(r)d]	ptica
birdcage	[bɜ:(r)dkeɪdʒ]	kavez za ptice
birth	[bɜ:(r)θ]	rođenje, nastanak
birthday	['bɜ:θdeɪ]	rođendan
birthplace	['bɜ:θpleɪs]	mesto rođenja
birthrate	[bɜ:(r)θreɪt]	natalitet, priraštaj
biscuit	['bɪskɪt]	keks
bishop	['bɪʃəp]	biskup (katol.)
bison	[baɪsən]	bizon
bit	[bɪt]	komadić
bitch	[bɪtʃ]	kučka
bite	[baɪt]	ugriz, zagristi
bitter	['bɪtə(r)]	gorak, oštar
bitterness	['bɪtənɪs]	gorčina, jetkost
bivouac	['bɪvuæk]	noćenje na otvorenom
 


bizarre	[bɪ'zɑ:(r)]	čudan, bizaran
blab	[blæb]	brbljati, odati
black	[blæk]	crn
blackberry	['blækbəri]	kupina
blackbird	['blækbɜ:d]	kos (ptica)
blackboard	['blækbɔ:d]	školska tabla
blackmail	['blækmeɪl]	ucena, ucenjivati
blacksmith	['blæksmɪθ]	kovač
bladder	['blædə(r)]	bešika (mokraćna)
blade	[bleɪd]	oštrica, vlat trave
blame	[bleɪm]	okriviti, koriti
blameless	['bleɪmlɪs]	nedužan, nevin
blanch	[blæntʃ]	prebledeti, ljuštiti (voće, povrće)
bland	[blænd]	blag, bljutav
blandish	[blændɪʃ]	laskati, umiljavati se
blank	[blæŋk]	prazan, neispisan
blanket	['blæŋkɪt]	ćebe
blankly	[blæŋkli]	bezizražajno, prazno
blankness	[blæŋknɪs]	praznina, pustoš
blare	[bler]	trubiti, drečati
blaspheme	[blæs'fi:m]	bogohuliti
blasphemy	['blæsfɪmi]	bogohuljenje, kleveta
blast	[blæst]	udar, eksplozija, razneti
blatant	['bleɪtənt]	bučan, vulgaran
blaze	[bleɪz]	plamen, sjaj
bleach	[bli:tʃ]	izbeliti
bleak	[bli:k]	hladan, prazan
blear	[blɪr]	nejasan, zamutiti
bleat	[bli:t]	blejati
bleed	[bli:d]	krvariti
blemish	['bləmɪʃ]	mana, mrlja, osramotiti, ukaljati
blench	[blentʃ]	trgnuti se, žacnuti se
blend	[blend]	pomešati, spojiti
bless	[bles]	blagosloviti
blessing	['bləsɪŋ]	blagoslov
blight	[blaɪt]	pokvariti, oštetiti
blind	[blaɪnd]	slep
blindfold	['blaɪndfəuld]	vezanih očiju
blindness	['blaɪndnɪs]	slepilo
blink	[blɪŋk]	treptati, mignuti
blinker	[blɪŋkə(r)]	migavac (trepćuće svetlo)
bliss	[blɪs]	radost, blaženstvo
 


blissful	['blɪsful]	radostan, ushićen
blister	['blɪstə(r)]	plik, žulj
blizzard	['blɪzəd]	snežna mećava
bloated	['bləutɪd]	otečen, nadut
blob	[blɑ:b]	kapljica, mrljica
block	[blɑ:k]	velik komad, preprečiti
blockade	[blɔ'keɪd]	prepreka, blokada
blond	[blɑ:nd]	plavokos
blood	[blʌd]	krv
bloodshed	['blʌdʃəd]	krvoproliće
bloodthirsty	['blʌdθɜ:sti]	krvožedan, žestok
bloody	['blʌdi]	krvav
bloom	[blu:m]	cvetati
blossom	['blɔsəm]	cvetati
blot	[blɑ:t]	ljaga, mrlja
blow	[bləƱ]	duvati, udar
bludgeon	['blʌdʒən]	izmlatiti
blue	[blu:]	plav
blueberry	[blu:beri:]	borovnica
bluff	[blʌf]	nagao, nabusit, varati
bluish	[blu:ɪʃ]	plavkast
blunder	['blʌndə(r)]	zabrljati, upropastiti
blunt	[blʌnt]	tup, glup
blur	[blə(r)]	mrlja, zamrljati
blush	[blʌʃ]	pocrveneti, zastideti se
boar	[bɔ:(r)]	vepar
board	[bɔ:(r)d]	daska, odbor
boarding-school	[bɔ:(r)dɪŋsku:l]	internat
boast	[bəƱst]	hvalisati se
boastful	['bəustful]	hvalisav
boat	[bəƱt]	čamac
bob	[bɑ:b]	trzati, micati
bobtail	[bɑ:bteɪl]	podrezanog repa
bodice	['bɔdɪs]	prsluk, gornji deo haljine
bodily	['bɔdɪli]	telesni, fizički
body	['bɔdi]	telo
bodybuilding	['bɔdi'bɪldɪŋ]	bodibilding
bodyguard	['bɔdɪgɑ:d]	telesno obezbeđenje
